"20-30mM-CF20mM - RawData"
"Wavelength nm."	"Abs."
651.00	0.1613
652.00	0.1611
653.00	0.1608
654.00	0.1604
655.00	0.1603
656.00	0.1602
657.00	0.1606
658.00	0.1606
659.00	0.1610
660.00	0.1609
661.00	0.1609
662.00	0.1609
663.00	0.1609
664.00	0.1607
665.00	0.1609
666.00	0.1613
667.00	0.1612
668.00	0.1612
669.00	0.1613
670.00	0.1621
671.00	0.1620
672.00	0.1624
673.00	0.1629
674.00	0.1634
675.00	0.1631
676.00	0.1633
677.00	0.1633
678.00	0.1634
679.00	0.1635
680.00	0.1636
681.00	0.1639
682.00	0.1643
683.00	0.1647
684.00	0.1649
685.00	0.1650
686.00	0.1650
687.00	0.1651
688.00	0.1650
689.00	0.1652
690.00	0.1651
691.00	0.1655
692.00	0.1656
693.00	0.1659
694.00	0.1659
695.00	0.1663
696.00	0.1661
697.00	0.1659
698.00	0.1657
699.00	0.1656
700.00	0.1655
701.00	0.1654
702.00	0.1656
703.00	0.1660
704.00	0.1662
705.00	0.1663
706.00	0.1667
707.00	0.1667
708.00	0.1670
709.00	0.1672
710.00	0.1675
711.00	0.1677
712.00	0.1680
713.00	0.1679
714.00	0.1680
715.00	0.1684
716.00	0.1692
717.00	0.1690
718.00	0.1690
719.00	0.1690
720.00	0.1688
721.00	0.1681
722.00	0.1684
723.00	0.1685
724.00	0.1680
725.00	0.1685
726.00	0.1678
727.00	0.1680
728.00	0.1681
729.00	0.1687
730.00	0.1683
731.00	0.1694
732.00	0.1696
733.00	0.1699
734.00	0.1702
735.00	0.1706
736.00	0.1707
737.00	0.1710
738.00	0.1712
739.00	0.1717
740.00	0.1721
741.00	0.1726
742.00	0.1729
743.00	0.1731
744.00	0.1733
745.00	0.1735
746.00	0.1738
747.00	0.1737
748.00	0.1745
749.00	0.1749
750.00	0.1754
751.00	0.1758
752.00	0.1764
753.00	0.1763
754.00	0.1766
755.00	0.1768
756.00	0.1771
757.00	0.1776
758.00	0.1781
759.00	0.1782
760.00	0.1785
761.00	0.1787
762.00	0.1788
763.00	0.1789
764.00	0.1792
765.00	0.1795
766.00	0.1798
767.00	0.1798
768.00	0.1799
769.00	0.1798
770.00	0.1797
771.00	0.1793
772.00	0.1794
773.00	0.1797
774.00	0.1798
775.00	0.1797
776.00	0.1797
777.00	0.1791
778.00	0.1783
779.00	0.1776
780.00	0.1770
781.00	0.1762
782.00	0.1756
783.00	0.1751
784.00	0.1749
785.00	0.1748
786.00	0.1744
787.00	0.1741
788.00	0.1738
789.00	0.1733
790.00	0.1727
791.00	0.1722
792.00	0.1715
793.00	0.1709
794.00	0.1702
795.00	0.1693
796.00	0.1684
797.00	0.1670
798.00	0.1658
799.00	0.1647
800.00	0.1638
801.00	0.1629
802.00	0.1625
803.00	0.1618
804.00	0.1610
805.00	0.1603
806.00	0.1595
807.00	0.1589
808.00	0.1582
809.00	0.1577
810.00	0.1571
811.00	0.1567
812.00	0.1561
813.00	0.1555
814.00	0.1552
815.00	0.1549
816.00	0.1546
817.00	0.1546
818.00	0.1545
819.00	0.1543
820.00	0.1543
821.00	0.1542
822.00	0.1540
823.00	0.1538
824.00	0.1536
825.00	0.1535
826.00	0.1533
827.00	0.1533
828.00	0.1535
829.00	0.1538
830.00	0.1539
831.00	0.1544
832.00	0.1545
833.00	0.1547
834.00	0.1548
835.00	0.1550
836.00	0.1551
837.00	0.1553
838.00	0.1556
839.00	0.1558
840.00	0.1561
841.00	0.1564
842.00	0.1568
843.00	0.1571
844.00	0.1576
845.00	0.1579
846.00	0.1583
847.00	0.1590
848.00	0.1596
849.00	0.1599
850.00	0.1604
851.00	0.1608
852.00	0.1607
853.00	0.1608
854.00	0.1609
855.00	0.1611
856.00	0.1612
857.00	0.1613
858.00	0.1613
859.00	0.1613
860.00	0.1613
861.00	0.1612
862.00	0.1613
863.00	0.1614
864.00	0.1614
865.00	0.1612
866.00	0.1612
867.00	0.1611
868.00	0.1610
869.00	0.1609
870.00	0.1610
871.00	0.1609
872.00	0.1608
873.00	0.1609
874.00	0.1609
875.00	0.1608
876.00	0.1604
877.00	0.1600
878.00	0.1594
879.00	0.1587
880.00	0.1581
881.00	0.1576
882.00	0.1570
883.00	0.1565
884.00	0.1557
885.00	0.1549
886.00	0.1540
887.00	0.1531
888.00	0.1522
889.00	0.1512
890.00	0.1501
891.00	0.1494
892.00	0.1484
893.00	0.1477
894.00	0.1468
895.00	0.1459
896.00	0.1448
897.00	0.1439
898.00	0.1430
899.00	0.1421
900.00	0.1414
901.00	0.1404
902.00	0.1396
903.00	0.1389
904.00	0.1381
905.00	0.1372
906.00	0.1364
907.00	0.1356
908.00	0.1344
909.00	0.1336
910.00	0.1326
911.00	0.1319
912.00	0.1310
913.00	0.1303
914.00	0.1295
915.00	0.1289
916.00	0.1281
917.00	0.1273
918.00	0.1266
919.00	0.1258
920.00	0.1250
921.00	0.1242
922.00	0.1235
923.00	0.1226
924.00	0.1218
925.00	0.1211
926.00	0.1205
927.00	0.1198
928.00	0.1191
929.00	0.1185
930.00	0.1178
931.00	0.1170
932.00	0.1162
933.00	0.1154
934.00	0.1147
935.00	0.1141
936.00	0.1135
937.00	0.1127
938.00	0.1123
939.00	0.1114
940.00	0.1107
941.00	0.1101
942.00	0.1096
943.00	0.1088
944.00	0.1084
945.00	0.1078
946.00	0.1071
947.00	0.1065
948.00	0.1060
949.00	0.1053
950.00	0.1045
951.00	0.1040
952.00	0.1034
953.00	0.1027
954.00	0.1020
955.00	0.1014
956.00	0.1008
957.00	0.1000
958.00	0.0993
959.00	0.0987
960.00	0.0983
961.00	0.0975
962.00	0.0971
963.00	0.0968
964.00	0.0962
965.00	0.0955
966.00	0.0951
967.00	0.0944
968.00	0.0937
969.00	0.0931
970.00	0.0926
971.00	0.0920
972.00	0.0914
973.00	0.0908
974.00	0.0903
975.00	0.0898
976.00	0.0892
977.00	0.0888
978.00	0.0883
979.00	0.0877
980.00	0.0871
981.00	0.0866
982.00	0.0860
983.00	0.0856
984.00	0.0851
985.00	0.0845
986.00	0.0841
987.00	0.0835
988.00	0.0831
989.00	0.0826
990.00	0.0821
991.00	0.0814
992.00	0.0808
993.00	0.0802
994.00	0.0797
995.00	0.0793
996.00	0.0788
997.00	0.0784
998.00	0.0779
999.00	0.0775
1000.00	0.0768
1001.00	0.0761
1002.00	0.0756
1003.00	0.0749
1004.00	0.0744
1005.00	0.0739
1006.00	0.0737
1007.00	0.0730
1008.00	0.0722
1009.00	0.0717
1010.00	0.0713
1011.00	0.0706
1012.00	0.0702
1013.00	0.0703
1014.00	0.0696
1015.00	0.0691
1016.00	0.0686
1017.00	0.0684
1018.00	0.0679
1019.00	0.0679
1020.00	0.0676
1021.00	0.0674
1022.00	0.0668
1023.00	0.0661
1024.00	0.0656
1025.00	0.0650
1026.00	0.0646
1027.00	0.0641
1028.00	0.0639
1029.00	0.0634
1030.00	0.0631
1031.00	0.0628
1032.00	0.0626
1033.00	0.0621
1034.00	0.0618
1035.00	0.0613
1036.00	0.0609
1037.00	0.0603
1038.00	0.0599
1039.00	0.0597
1040.00	0.0593
1041.00	0.0591
1042.00	0.0588
1043.00	0.0585
1044.00	0.0582
1045.00	0.0580
1046.00	0.0576
1047.00	0.0574
1048.00	0.0565
1049.00	0.0562
1050.00	0.0557
1051.00	0.0553
1052.00	0.0550
1053.00	0.0551
1054.00	0.0547
1055.00	0.0545
1056.00	0.0542
1057.00	0.0540
1058.00	0.0542
1059.00	0.0540
1060.00	0.0535
1061.00	0.0533
1062.00	0.0528
1063.00	0.0522
1064.00	0.0520
1065.00	0.0518
1066.00	0.0515
1067.00	0.0514
1068.00	0.0512
1069.00	0.0508
1070.00	0.0505
1071.00	0.0502
1072.00	0.0497
1073.00	0.0493
1074.00	0.0492
1075.00	0.0490
1076.00	0.0489
1077.00	0.0488
1078.00	0.0487
1079.00	0.0484
1080.00	0.0482
1081.00	0.0473
1082.00	0.0472
1083.00	0.0473
1084.00	0.0467
1085.00	0.0464
1086.00	0.0468
1087.00	0.0466
1088.00	0.0459
1089.00	0.0463
1090.00	0.0462
1091.00	0.0460
1092.00	0.0459
1093.00	0.0456
1094.00	0.0453
1095.00	0.0450
1096.00	0.0450
1097.00	0.0447
1098.00	0.0448
1099.00	0.0445
1100.00	0.0446
1101.00	0.0443
1102.00	0.0440
1103.00	0.0438
1104.00	0.0437
1105.00	0.0435
1106.00	0.0434
1107.00	0.0434
1108.00	0.0433
1109.00	0.0434
1110.00	0.0432
1111.00	0.0431
1112.00	0.0430
1113.00	0.0428
1114.00	0.0426
1115.00	0.0427
1116.00	0.0424
1117.00	0.0423
1118.00	0.0422
1119.00	0.0421
1120.00	0.0418
1121.00	0.0418
1122.00	0.0417
1123.00	0.0416
1124.00	0.0415
1125.00	0.0414
1126.00	0.0412
1127.00	0.0412
1128.00	0.0411
1129.00	0.0412
1130.00	0.0410
1131.00	0.0411
1132.00	0.0410
1133.00	0.0410
1134.00	0.0409
1135.00	0.0409
1136.00	0.0407
1137.00	0.0406
1138.00	0.0405
1139.00	0.0403
1140.00	0.0402
1141.00	0.0400
1142.00	0.0397
1143.00	0.0397
1144.00	0.0399
1145.00	0.0396
1146.00	0.0397
1147.00	0.0398
1148.00	0.0397
1149.00	0.0396
1150.00	0.0397
1151.00	0.0398
1152.00	0.0397
1153.00	0.0396
1154.00	0.0396
1155.00	0.0396
1156.00	0.0396
1157.00	0.0396
1158.00	0.0396
1159.00	0.0396
1160.00	0.0398
1161.00	0.0395
1162.00	0.0395
1163.00	0.0396
1164.00	0.0397
1165.00	0.0392
1166.00	0.0393
1167.00	0.0393
1168.00	0.0393
1169.00	0.0392
1170.00	0.0395
1171.00	0.0395
1172.00	0.0395
1173.00	0.0394
1174.00	0.0394
1175.00	0.0395
1176.00	0.0392
1177.00	0.0393
1178.00	0.0393
1179.00	0.0393
1180.00	0.0392
1181.00	0.0393
1182.00	0.0392
1183.00	0.0392
1184.00	0.0391
1185.00	0.0389
1186.00	0.0391
1187.00	0.0392
1188.00	0.0393
1189.00	0.0393
1190.00	0.0395
1191.00	0.0395
1192.00	0.0393
1193.00	0.0393
1194.00	0.0396
1195.00	0.0399
1196.00	0.0398
1197.00	0.0399
1198.00	0.0397
1199.00	0.0394
1200.00	0.0392
1201.00	0.0393
1202.00	0.0395
1203.00	0.0399
1204.00	0.0402
1205.00	0.0402
1206.00	0.0403
1207.00	0.0403
1208.00	0.0402
1209.00	0.0399
1210.00	0.0400
1211.00	0.0400
1212.00	0.0401
1213.00	0.0402
1214.00	0.0402
1215.00	0.0402
1216.00	0.0402
1217.00	0.0402
1218.00	0.0402
1219.00	0.0403
1220.00	0.0404
1221.00	0.0409
1222.00	0.0408
1223.00	0.0404
1224.00	0.0407
1225.00	0.0406
1226.00	0.0402
1227.00	0.0404
1228.00	0.0409
1229.00	0.0407
1230.00	0.0407
1231.00	0.0406
1232.00	0.0406
1233.00	0.0406
1234.00	0.0407
1235.00	0.0409
1236.00	0.0411
1237.00	0.0411
1238.00	0.0411
1239.00	0.0413
1240.00	0.0412
1241.00	0.0413
1242.00	0.0413
1243.00	0.0415
1244.00	0.0415
1245.00	0.0415
1246.00	0.0416
1247.00	0.0418
1248.00	0.0418
1249.00	0.0417
1250.00	0.0420
1251.00	0.0420
1252.00	0.0419
1253.00	0.0419
1254.00	0.0418
1255.00	0.0417
1256.00	0.0417
1257.00	0.0419
1258.00	0.0421
1259.00	0.0425
1260.00	0.0424
1261.00	0.0426
1262.00	0.0427
1263.00	0.0428
1264.00	0.0426
1265.00	0.0427
1266.00	0.0427
1267.00	0.0428
1268.00	0.0423
1269.00	0.0421
1270.00	0.0424
1271.00	0.0425
1272.00	0.0425
1273.00	0.0432
1274.00	0.0437
1275.00	0.0438
1276.00	0.0439
1277.00	0.0439
1278.00	0.0438
1279.00	0.0438
1280.00	0.0439
1281.00	0.0440
1282.00	0.0442
1283.00	0.0443
1284.00	0.0445
1285.00	0.0445
1286.00	0.0445
1287.00	0.0445
1288.00	0.0444
1289.00	0.0445
1290.00	0.0447
1291.00	0.0449
1292.00	0.0451
1293.00	0.0452
1294.00	0.0452
1295.00	0.0452
1296.00	0.0454
1297.00	0.0454
1298.00	0.0456
1299.00	0.0459
1300.00	0.0459
1301.00	0.0458
1302.00	0.0459
1303.00	0.0459
1304.00	0.0459
1305.00	0.0463
1306.00	0.0464
1307.00	0.0464
1308.00	0.0464
1309.00	0.0467
