"20-30mM-CB20mM - RawData"
"Wavelength nm."	"Abs."
651.00	0.1704
652.00	0.1705
653.00	0.1705
654.00	0.1705
655.00	0.1707
656.00	0.1706
657.00	0.1706
658.00	0.1706
659.00	0.1707
660.00	0.1706
661.00	0.1706
662.00	0.1706
663.00	0.1706
664.00	0.1704
665.00	0.1705
666.00	0.1704
667.00	0.1704
668.00	0.1703
669.00	0.1704
670.00	0.1713
671.00	0.1718
672.00	0.1720
673.00	0.1725
674.00	0.1730
675.00	0.1724
676.00	0.1725
677.00	0.1726
678.00	0.1727
679.00	0.1729
680.00	0.1728
681.00	0.1732
682.00	0.1737
683.00	0.1741
684.00	0.1742
685.00	0.1747
686.00	0.1747
687.00	0.1748
688.00	0.1748
689.00	0.1750
690.00	0.1748
691.00	0.1754
692.00	0.1756
693.00	0.1758
694.00	0.1759
695.00	0.1763
696.00	0.1760
697.00	0.1760
698.00	0.1759
699.00	0.1759
700.00	0.1758
701.00	0.1761
702.00	0.1762
703.00	0.1766
704.00	0.1768
705.00	0.1770
706.00	0.1771
707.00	0.1770
708.00	0.1773
709.00	0.1776
710.00	0.1778
711.00	0.1780
712.00	0.1785
713.00	0.1785
714.00	0.1785
715.00	0.1785
716.00	0.1783
717.00	0.1783
718.00	0.1782
719.00	0.1783
720.00	0.1786
721.00	0.1788
722.00	0.1789
723.00	0.1789
724.00	0.1786
725.00	0.1785
726.00	0.1781
727.00	0.1781
728.00	0.1784
729.00	0.1787
730.00	0.1789
731.00	0.1798
732.00	0.1802
733.00	0.1805
734.00	0.1807
735.00	0.1811
736.00	0.1810
737.00	0.1811
738.00	0.1814
739.00	0.1818
740.00	0.1821
741.00	0.1824
742.00	0.1827
743.00	0.1830
744.00	0.1832
745.00	0.1835
746.00	0.1838
747.00	0.1836
748.00	0.1842
749.00	0.1844
750.00	0.1847
751.00	0.1851
752.00	0.1858
753.00	0.1858
754.00	0.1862
755.00	0.1865
756.00	0.1867
757.00	0.1868
758.00	0.1871
759.00	0.1871
760.00	0.1872
761.00	0.1875
762.00	0.1879
763.00	0.1885
764.00	0.1888
765.00	0.1891
766.00	0.1892
767.00	0.1891
768.00	0.1889
769.00	0.1888
770.00	0.1886
771.00	0.1883
772.00	0.1882
773.00	0.1880
774.00	0.1881
775.00	0.1880
776.00	0.1880
777.00	0.1882
778.00	0.1880
779.00	0.1873
780.00	0.1867
781.00	0.1861
782.00	0.1851
783.00	0.1844
784.00	0.1843
785.00	0.1844
786.00	0.1841
787.00	0.1840
788.00	0.1839
789.00	0.1837
790.00	0.1833
791.00	0.1825
792.00	0.1819
793.00	0.1812
794.00	0.1803
795.00	0.1794
796.00	0.1787
797.00	0.1775
798.00	0.1765
799.00	0.1756
800.00	0.1748
801.00	0.1740
802.00	0.1737
803.00	0.1728
804.00	0.1721
805.00	0.1715
806.00	0.1708
807.00	0.1700
808.00	0.1696
809.00	0.1689
810.00	0.1684
811.00	0.1680
812.00	0.1675
813.00	0.1670
814.00	0.1667
815.00	0.1665
816.00	0.1660
817.00	0.1659
818.00	0.1657
819.00	0.1655
820.00	0.1651
821.00	0.1651
822.00	0.1651
823.00	0.1649
824.00	0.1648
825.00	0.1650
826.00	0.1648
827.00	0.1648
828.00	0.1649
829.00	0.1649
830.00	0.1648
831.00	0.1651
832.00	0.1650
833.00	0.1652
834.00	0.1653
835.00	0.1655
836.00	0.1656
837.00	0.1656
838.00	0.1657
839.00	0.1658
840.00	0.1659
841.00	0.1663
842.00	0.1667
843.00	0.1670
844.00	0.1674
845.00	0.1677
846.00	0.1681
847.00	0.1685
848.00	0.1688
849.00	0.1690
850.00	0.1694
851.00	0.1696
852.00	0.1698
853.00	0.1701
854.00	0.1706
855.00	0.1705
856.00	0.1706
857.00	0.1708
858.00	0.1707
859.00	0.1703
860.00	0.1704
861.00	0.1703
862.00	0.1702
863.00	0.1701
864.00	0.1701
865.00	0.1700
866.00	0.1700
867.00	0.1700
868.00	0.1700
869.00	0.1696
870.00	0.1695
871.00	0.1694
872.00	0.1692
873.00	0.1689
874.00	0.1690
875.00	0.1689
876.00	0.1688
877.00	0.1684
878.00	0.1679
879.00	0.1673
880.00	0.1667
881.00	0.1660
882.00	0.1654
883.00	0.1646
884.00	0.1639
885.00	0.1631
886.00	0.1624
887.00	0.1616
888.00	0.1608
889.00	0.1599
890.00	0.1589
891.00	0.1580
892.00	0.1570
893.00	0.1562
894.00	0.1553
895.00	0.1545
896.00	0.1535
897.00	0.1525
898.00	0.1516
899.00	0.1508
900.00	0.1499
901.00	0.1490
902.00	0.1482
903.00	0.1473
904.00	0.1465
905.00	0.1456
906.00	0.1448
907.00	0.1441
908.00	0.1433
909.00	0.1424
910.00	0.1415
911.00	0.1407
912.00	0.1398
913.00	0.1391
914.00	0.1383
915.00	0.1376
916.00	0.1368
917.00	0.1361
918.00	0.1354
919.00	0.1348
920.00	0.1342
921.00	0.1334
922.00	0.1326
923.00	0.1317
924.00	0.1308
925.00	0.1301
926.00	0.1294
927.00	0.1288
928.00	0.1282
929.00	0.1274
930.00	0.1267
931.00	0.1259
932.00	0.1252
933.00	0.1244
934.00	0.1238
935.00	0.1231
936.00	0.1224
937.00	0.1219
938.00	0.1215
939.00	0.1207
940.00	0.1200
941.00	0.1193
942.00	0.1185
943.00	0.1177
944.00	0.1170
945.00	0.1164
946.00	0.1158
947.00	0.1151
948.00	0.1147
949.00	0.1141
950.00	0.1133
951.00	0.1128
952.00	0.1122
953.00	0.1114
954.00	0.1106
955.00	0.1101
956.00	0.1094
957.00	0.1088
958.00	0.1082
959.00	0.1077
960.00	0.1071
961.00	0.1065
962.00	0.1059
963.00	0.1053
964.00	0.1047
965.00	0.1039
966.00	0.1033
967.00	0.1028
968.00	0.1020
969.00	0.1014
970.00	0.1010
971.00	0.1005
972.00	0.0998
973.00	0.0993
974.00	0.0987
975.00	0.0980
976.00	0.0973
977.00	0.0968
978.00	0.0962
