386.43,388.45,390.46,392.47,394.48,396.5,398.51,400.53,402.54,404.56,406.58,408.6,410.62,412.64,414.66,416.68,418.7,420.73,422.75,424.78,426.8,428.83,430.86,432.89,434.91,436.94,438.98,441.01,443.04,445.07,447.11,449.14,451.18,453.21,455.25,457.29,459.33,461.36,463.4,465.45,467.49,469.53,471.57,473.62,475.66,477.71,479.75,481.8,483.85,485.9,487.95,490,492.05,494.1,496.15,498.21,500.26,502.32,504.37,506.43,508.49,510.54,512.6,514.66,516.72,518.79,520.85,522.91,524.97,527.04,529.1,531.17,533.24,535.3,537.37,539.44,541.51,543.58,545.65,547.73,549.8,551.87,553.95,556.02,558.1,560.18,562.26,564.34,566.41,568.49,570.58,572.66,574.74,576.82,578.91,580.99,583.08,585.17,587.25,589.34,591.43,593.52,595.61,597.7,599.79,601.89,603.98,606.07,608.17,610.27,612.36,614.46,616.56,618.66,620.76,622.86,624.96,627.06,629.17,631.27,633.37,635.48,637.59,639.69,641.8,643.91,646.02,648.13,650.24,652.35,654.47,656.58,658.69,660.81,662.92,665.04,667.16,669.28,671.39,673.51,675.63,677.76,679.88,682,684.12,686.25,688.37,690.5,692.63,694.75,696.88,699.01,701.14,703.27,705.4,707.54,709.67,711.8,713.94,716.07,718.21,720.35,722.48,724.62,726.76,728.9,731.04,733.19,735.33,737.47,739.62,741.76,743.91,746.05,748.2,750.35,752.5,754.65,756.8,758.95,761.1,763.25,765.41,767.56,769.72,771.87,774.03,776.19,778.34,780.5,782.66,784.82,786.99,789.15,791.31,793.47,795.64,797.8,799.97,802.14,804.31,806.47,808.64,810.81,812.98,815.16,817.33,819.5,821.68,823.85,826.03,828.2,830.38,832.56,834.74,836.92,839.1,841.28,843.46,845.64,847.83,850.01,852.2,854.38,856.57,858.76,860.94,863.13,865.32,867.51,869.71,871.9,874.09,876.28,878.48,880.67,882.87,885.07,887.26,889.46,891.66,893.86,896.06,898.27,900.47,902.67,904.87,907.08,909.29,911.49,913.7,915.91,918.12,920.32,922.54,924.75,926.96,929.17,931.38,933.6,935.81,938.03,940.25,942.46,944.68,946.9,949.12,951.34,953.56,955.78,958.01,960.23,962.46,964.68,966.91,969.13,971.36,973.59,975.82,978.05,980.28,982.51,984.74,986.98,989.21,991.45,993.68,995.92,998.15,1000.39,1002.63,1004.87,1007.11,1009.35,1011.59,1013.84,1016.08,1018.32,1020.57,1022.81
stdev = {2802.541,2599.3428,2470.6326,2162.1926,1964.7607,1701.267,1521.9874,1368.612,1266.5459,1146.1499,1092.0736,1035.756,970.4251,962.42694,925.48676,899.9053,859.61487,867.4791,841.6324,840.5059,795.7831,797.6322,797.93884,779.9537,749.8398,752.6647,747.26465,719.399,717.9547,704.2102,689.5651,677.98285,656.86554,657.1658,636.41534,638.1212,625.4922,612.0471,604.6622,600.9175,577.75256,587.3266,578.76074,578.2413,559.88776,555.89905,552.18896,549.65533,551.6819,544.6751,545.94403,541.11304,538.6855,532.7069,529.1811,525.93854,525.2482,528.1363,520.0899,520.1532,520.3523,522.6814,513.5149,511.98926,512.82196,511.63147,513.0276,509.13412,507.14487,506.7073,512.4182,512.629,507.88547,509.3244,509.96185,507.66702,501.78857,505.5779,505.35754,503.7102,505.8716,504.28638,504.6275,506.83896,507.37653,510.1057,509.3946,512.76855,516.1078,517.67474,519.93494,520.67725,523.53876,521.7694,519.25745,524.75073,525.7694,519.7404,527.5073,528.4307,524.3359,532.05194,535.4854,536.5511,535.86414,538.86584,539.88385,544.81647,550.79034,553.7302,555.7251,557.34015,567.1745,567.24115,572.1084,575.76587,574.1442,574.13617,573.04297,572.4334,572.11847,566.35455,566.472,566.0477,562.84106,561.9074,564.0204,561.51776,557.1488,558.5504,553.5452,550.1261,548.84485,539.4329,536.55963,538.7486,538.25507,538.57214,540.3802,537.5729,538.7021,541.08496,544.02264,545.62555,542.04395,537.74084,540.84143,536.12744,537.00946,538.1785,534.7216,536.5565,545.90875,542.4146,541.50104,542.55884,543.44305,544.86615,545.85315,551.3492,551.6818,548.7355,549.75464,548.56323,553.54816,555.4007,552.9764,553.74554,557.01196,557.5011,561.6885,563.94946,563.42206,563.153,562.9734,568.74567,570.3505,570.66095,576.8476,574.1364,573.7894,568.9869,578.92896,574.7763,576.8965,581.481,581.41003,583.22394,582.6935,583.3642,586.76385,589.2906,584.77545,587.1621,590.6223,596.2713,594.87787,598.8239,601.17706,603.899,602.55414,606.36475,611.0859,608.87146,615.864,613.2915,607.0016,609.1947,614.21497,611.3231,619.6863,625.6768,619.45447,622.0387,622.0824,620.38184,620.8579,629.92194,626.2708,631.4325,627.41766,631.02765,631.2669,627.33514,629.8896,636.1093,640.3203,637.96216,635.8848,636.7403,636.14526,632.5794,636.71295,641.517,636.53094,632.2801,628.8208,636.7516,631.79205,633.6157,634.7811,638.9829,633.2226,643.32117,642.6509,641.0048,636.5855,639.0479,633.9179,632.6876,632.4053,631.67236,636.1809,625.05743,635.53046,629.9832,623.9484,632.19293,635.5521,637.9634,640.6351,641.32635,625.7636,626.6524,623.99817,624.66315,624.7833,617.78973,628.29755,622.75684,620.0487,617.7736,621.10297,628.09515,616.7425,619.9317,631.8284,620.4858,634.838,626.9808,626.3739,637.6658,626.6709,637.5442,641.79364,640.91986,652.848,649.91174,658.6814,662.6447,674.5303,665.64685,676.4909,707.56256,690.285,700.14526,722.50433,733.19965,737.4835,746.39606
