"20-30mM-1_THF20mM - RawData"
"Wavelength nm."	"Abs."
718.00	0.5372
719.00	0.5376
720.00	0.5382
721.00	0.5387
722.00	0.5395
723.00	0.5401
724.00	0.5403
725.00	0.5411
726.00	0.5411
727.00	0.5420
728.00	0.5429
729.00	0.5444
730.00	0.5451
731.00	0.5472
732.00	0.5483
733.00	0.5498
734.00	0.5513
735.00	0.5529
736.00	0.5542
737.00	0.5558
738.00	0.5573
739.00	0.5591
740.00	0.5610
741.00	0.5630
742.00	0.5649
743.00	0.5667
744.00	0.5685
745.00	0.5703
746.00	0.5720
747.00	0.5735
748.00	0.5756
749.00	0.5769
750.00	0.5783
751.00	0.5796
752.00	0.5811
753.00	0.5818
754.00	0.5830
755.00	0.5841
756.00	0.5850
757.00	0.5858
758.00	0.5868
759.00	0.5876
760.00	0.5884
761.00	0.5892
762.00	0.5901
763.00	0.5909
764.00	0.5916
765.00	0.5922
766.00	0.5926
767.00	0.5926
768.00	0.5920
769.00	0.5910
770.00	0.5897
771.00	0.5879
772.00	0.5862
773.00	0.5842
774.00	0.5819
775.00	0.5793
776.00	0.5768
777.00	0.5741
778.00	0.5714
779.00	0.5689
780.00	0.5663
781.00	0.5635
782.00	0.5608
783.00	0.5581
784.00	0.5560
785.00	0.5542
786.00	0.5522
787.00	0.5501
788.00	0.5481
789.00	0.5456
790.00	0.5429
791.00	0.5404
792.00	0.5376
793.00	0.5348
794.00	0.5316
795.00	0.5288
796.00	0.5256
797.00	0.5220
798.00	0.5186
799.00	0.5154
800.00	0.5118
801.00	0.5087
802.00	0.5061
803.00	0.5033
804.00	0.5005
805.00	0.4979
806.00	0.4953
807.00	0.4929
808.00	0.4908
809.00	0.4887
810.00	0.4871
811.00	0.4857
812.00	0.4843
813.00	0.4830
814.00	0.4821
815.00	0.4814
816.00	0.4806
817.00	0.4801
818.00	0.4797
819.00	0.4792
820.00	0.4787
821.00	0.4786
822.00	0.4786
823.00	0.4788
824.00	0.4791
825.00	0.4795
826.00	0.4799
827.00	0.4805
828.00	0.4813
829.00	0.4820
830.00	0.4828
831.00	0.4846
832.00	0.4857
833.00	0.4869
834.00	0.4882
835.00	0.4896
836.00	0.4909
837.00	0.4925
838.00	0.4942
839.00	0.4959
840.00	0.4978
841.00	0.5001
842.00	0.5023
843.00	0.5043
844.00	0.5066
845.00	0.5087
846.00	0.5109
847.00	0.5128
848.00	0.5147
849.00	0.5164
850.00	0.5179
851.00	0.5192
852.00	0.5202
853.00	0.5210
854.00	0.5214
855.00	0.5215
856.00	0.5215
857.00	0.5213
858.00	0.5206
859.00	0.5200
860.00	0.5192
861.00	0.5183
862.00	0.5173
863.00	0.5166
864.00	0.5159
865.00	0.5149
866.00	0.5140
867.00	0.5132
868.00	0.5123
869.00	0.5112
870.00	0.5101
871.00	0.5087
872.00	0.5070
873.00	0.5051
874.00	0.5030
875.00	0.5006
876.00	0.4982
877.00	0.4951
878.00	0.4916
879.00	0.4877
880.00	0.4838
881.00	0.4799
882.00	0.4759
883.00	0.4719
884.00	0.4678
885.00	0.4634
886.00	0.4587
887.00	0.4542
888.00	0.4496
889.00	0.4450
890.00	0.4403
891.00	0.4357
892.00	0.4311
893.00	0.4266
894.00	0.4224
895.00	0.4183
896.00	0.4141
897.00	0.4101
898.00	0.4063
899.00	0.4024
900.00	0.3986
901.00	0.3947
902.00	0.3910
903.00	0.3870
904.00	0.3834
905.00	0.3798
906.00	0.3762
907.00	0.3727
908.00	0.3693
909.00	0.3658
910.00	0.3624
911.00	0.3590
912.00	0.3555
913.00	0.3526
914.00	0.3493
915.00	0.3461
916.00	0.3432
917.00	0.3404
918.00	0.3371
919.00	0.3343
920.00	0.3316
921.00	0.3287
922.00	0.3259
923.00	0.3229
924.00	0.3201
925.00	0.3172
926.00	0.3146
927.00	0.3121
928.00	0.3095
929.00	0.3069
930.00	0.3043
931.00	0.3017
932.00	0.2992
933.00	0.2966
934.00	0.2943
935.00	0.2919
936.00	0.2896
937.00	0.2872
938.00	0.2850
939.00	0.2827
940.00	0.2805
941.00	0.2782
942.00	0.2761
943.00	0.2738
944.00	0.2716
945.00	0.2695
946.00	0.2672
947.00	0.2651
948.00	0.2630
949.00	0.2608
950.00	0.2587
951.00	0.2568
952.00	0.2548
953.00	0.2528
954.00	0.2508
955.00	0.2491
956.00	0.2470
957.00	0.2451
958.00	0.2433
959.00	0.2413
960.00	0.2392
961.00	0.2375
962.00	0.2356
963.00	0.2337
964.00	0.2320
965.00	0.2300
966.00	0.2281
967.00	0.2261
968.00	0.2242
969.00	0.2231
970.00	0.2209
971.00	0.2190
972.00	0.2173
973.00	0.2156
974.00	0.2133
975.00	0.2122
976.00	0.2108
977.00	0.2092
978.00	0.2076
979.00	0.2059
980.00	0.2043
981.00	0.2026
982.00	0.2011
983.00	0.1996
984.00	0.1981
985.00	0.1966
986.00	0.1952
987.00	0.1935
988.00	0.1920
989.00	0.1905
990.00	0.1890
991.00	0.1875
992.00	0.1861
993.00	0.1848
994.00	0.1834
995.00	0.1821
996.00	0.1807
997.00	0.1793
998.00	0.1778
999.00	0.1764
1000.00	0.1749
1001.00	0.1731
1002.00	0.1719
1003.00	0.1704
1004.00	0.1691
1005.00	0.1679
1006.00	0.1671
1007.00	0.1658
1008.00	0.1646
1009.00	0.1633
1010.00	0.1621
1011.00	0.1607
1012.00	0.1595
1013.00	0.1585
1014.00	0.1572
1015.00	0.1560
1016.00	0.1549
1017.00	0.1540
1018.00	0.1530
1019.00	0.1520
1020.00	0.1510
1021.00	0.1499
1022.00	0.1486
1023.00	0.1475
1024.00	0.1465
1025.00	0.1453
1026.00	0.1443
1027.00	0.1432
1028.00	0.1422
1029.00	0.1412
1030.00	0.1404
1031.00	0.1395
1032.00	0.1386
1033.00	0.1376
1034.00	0.1368
1035.00	0.1358
1036.00	0.1348
1037.00	0.1340
1038.00	0.1331
1039.00	0.1322
1040.00	0.1315
1041.00	0.1309
1042.00	0.1301
1043.00	0.1292
1044.00	0.1284
1045.00	0.1276
1046.00	0.1268
1047.00	0.1261
1048.00	0.1254
1049.00	0.1247
1050.00	0.1239
1051.00	0.1231
1052.00	0.1223
1053.00	0.1218
1054.00	0.1209
1055.00	0.1202
1056.00	0.1195
1057.00	0.1192
1058.00	0.1184
1059.00	0.1176
1060.00	0.1170
1061.00	0.1166
1062.00	0.1156
1063.00	0.1152
1064.00	0.1150
1065.00	0.1144
1066.00	0.1137
1067.00	0.1134
1068.00	0.1130
1069.00	0.1123
1070.00	0.1118
1071.00	0.1114
1072.00	0.1108
1073.00	0.1101
1074.00	0.1098
1075.00	0.1094
1076.00	0.1088
1077.00	0.1082
1078.00	0.1079
1079.00	0.1074
1080.00	0.1070
1081.00	0.1067
1082.00	0.1064
1083.00	0.1061
1084.00	0.1056
1085.00	0.1052
1086.00	0.1050
1087.00	0.1047
1088.00	0.1043
1089.00	0.1041
1090.00	0.1037
1091.00	0.1035
1092.00	0.1030
1093.00	0.1027
1094.00	0.1023
1095.00	0.1019
1096.00	0.1016
1097.00	0.1016
1098.00	0.1014
1099.00	0.1013
1100.00	0.1011
1101.00	0.1007
1102.00	0.1003
1103.00	0.1000
1104.00	0.0994
1105.00	0.0994
1106.00	0.0992
1107.00	0.0989
1108.00	0.0989
1109.00	0.0988
1110.00	0.0985
1111.00	0.0984
1112.00	0.0983
1113.00	0.0981
1114.00	0.0979
1115.00	0.0979
1116.00	0.0977
1117.00	0.0974
1118.00	0.0971
1119.00	0.0969
1120.00	0.0967
1121.00	0.0965
1122.00	0.0965
1123.00	0.0965
1124.00	0.0964
1125.00	0.0963
1126.00	0.0961
1127.00	0.0961
1128.00	0.0960
1129.00	0.0959
1130.00	0.0957
1131.00	0.0957
1132.00	0.0957
1133.00	0.0956
1134.00	0.0956
1135.00	0.0955
1136.00	0.0955
1137.00	0.0953
1138.00	0.0953
1139.00	0.0952
1140.00	0.0954
1141.00	0.0954
1142.00	0.0952
1143.00	0.0951
1144.00	0.0953
1145.00	0.0947
1146.00	0.0947
1147.00	0.0949
1148.00	0.0949
1149.00	0.0948
1150.00	0.0950
1151.00	0.0949
1152.00	0.0948
1153.00	0.0947
1154.00	0.0947
1155.00	0.0949
1156.00	0.0950
1157.00	0.0950
1158.00	0.0952
1159.00	0.0954
1160.00	0.0953
1161.00	0.0954
1162.00	0.0954
1163.00	0.0955
1164.00	0.0955
1165.00	0.0956
1166.00	0.0957
1167.00	0.0957
1168.00	0.0957
1169.00	0.0956
1170.00	0.0958
1171.00	0.0958
1172.00	0.0958
1173.00	0.0959
1174.00	0.0959
1175.00	0.0960
1176.00	0.0959
1177.00	0.0962
1178.00	0.0962
1179.00	0.0964
1180.00	0.0964
1181.00	0.0967
1182.00	0.0967
1183.00	0.0967
1184.00	0.0971
1185.00	0.0967
1186.00	0.0965
1187.00	0.0967
1188.00	0.0969
1189.00	0.0968
1190.00	0.0975
1191.00	0.0980
1192.00	0.0981
1193.00	0.0983
1194.00	0.0987
1195.00	0.0991
1196.00	0.0990
1197.00	0.0991
1198.00	0.0992
1199.00	0.0990
1200.00	0.0988
1201.00	0.0991
1202.00	0.0993
1203.00	0.0997
1204.00	0.1002
1205.00	0.1007
1206.00	0.1008
1207.00	0.1009
1208.00	0.1009
1209.00	0.1006
1210.00	0.1007
1211.00	0.1008
1212.00	0.1009
1213.00	0.1011
1214.00	0.1014
1215.00	0.1014
1216.00	0.1013
1217.00	0.1017
1218.00	0.1017
1219.00	0.1018
1220.00	0.1021
1221.00	0.1025
1222.00	0.1026
1223.00	0.1028
1224.00	0.1031
1225.00	0.1033
1226.00	0.1037
1227.00	0.1038
1228.00	0.1040
1229.00	0.1044
1230.00	0.1047
1231.00	0.1048
1232.00	0.1056
1233.00	0.1059
1234.00	0.1058
1235.00	0.1060
1236.00	0.1060
1237.00	0.1058
1238.00	0.1061
1239.00	0.1062
1240.00	0.1064
1241.00	0.1068
1242.00	0.1068
1243.00	0.1071
1244.00	0.1074
1245.00	0.1077
1246.00	0.1081
1247.00	0.1083
1248.00	0.1086
1249.00	0.1087
1250.00	0.1089
1251.00	0.1091
1252.00	0.1093
1253.00	0.1095
1254.00	0.1097
1255.00	0.1098
1256.00	0.1101
1257.00	0.1106
1258.00	0.1108
1259.00	0.1113
1260.00	0.1117
1261.00	0.1119
1262.00	0.1122
1263.00	0.1126
1264.00	0.1128
1265.00	0.1131
1266.00	0.1134
1267.00	0.1135
1268.00	0.1139
1269.00	0.1140
1270.00	0.1144
1271.00	0.1148
1272.00	0.1150
1273.00	0.1152
1274.00	0.1156
1275.00	0.1158
1276.00	0.1162
1277.00	0.1165
1278.00	0.1168
1279.00	0.1172
1280.00	0.1176
1281.00	0.1180
1282.00	0.1184
1283.00	0.1189
1284.00	0.1192
1285.00	0.1192
1286.00	0.1193
1287.00	0.1196
1288.00	0.1196
1289.00	0.1198
1290.00	0.1204
1291.00	0.1208
1292.00	0.1212
1293.00	0.1217
1294.00	0.1221
1295.00	0.1223
1296.00	0.1225
1297.00	0.1228
1298.00	0.1233
1299.00	0.1237
1300.00	0.1239
1301.00	0.1245
1302.00	0.1249
1303.00	0.1253
1304.00	0.1255
1305.00	0.1261
1306.00	0.1265
1307.00	0.1267
1308.00	0.1270
1309.00	0.1276
1310.00	0.1278
1311.00	0.1282
1312.00	0.1287
1313.00	0.1290
1314.00	0.1295
1315.00	0.1299
1316.00	0.1303
1317.00	0.1308
1318.00	0.1312
1319.00	0.1315
1320.00	0.1318
1321.00	0.1321
1322.00	0.1323
1323.00	0.1328
1324.00	0.1332
1325.00	0.1337
1326.00	0.1341
1327.00	0.1345
1328.00	0.1349
1329.00	0.1351
1330.00	0.1358
1331.00	0.1361
1332.00	0.1367
1333.00	0.1371
1334.00	0.1377
1335.00	0.1379
1336.00	0.1384
1337.00	0.1390
1338.00	0.1394
1339.00	0.1400
1340.00	0.1406
1341.00	0.1412
1342.00	0.1417
1343.00	0.1422
1344.00	0.1426
1345.00	0.1432
1346.00	0.1434
1347.00	0.1441
1348.00	0.1447
1349.00	0.1451
1350.00	0.1456
1351.00	0.1462
1352.00	0.1466
1353.00	0.1472
1354.00	0.1480
1355.00	0.1484
1356.00	0.1490
1357.00	0.1495
1358.00	0.1500
1359.00	0.1506
1360.00	0.1512
1361.00	0.1517
1362.00	0.1523
1363.00	0.1529
1364.00	0.1533
1365.00	0.1541
1366.00	0.1547
1367.00	0.1554
1368.00	0.1561
1369.00	0.1569
1370.00	0.1572
1371.00	0.1580
1372.00	0.1586
1373.00	0.1591
1374.00	0.1598
1375.00	0.1604
1376.00	0.1611
1377.00	0.1619
1378.00	0.1627
1379.00	0.1632
1380.00	0.1641
1381.00	0.1649
1382.00	0.1654
1383.00	0.1660
1384.00	0.1670
1385.00	0.1676
1386.00	0.1679
1387.00	0.1685
1388.00	0.1692
1389.00	0.1696
1390.00	0.1702
1391.00	0.1709
1392.00	0.1716
1393.00	0.1721
1394.00	0.1726
1395.00	0.1732
1396.00	0.1739
1397.00	0.1745
1398.00	0.1751
1399.00	0.1757
1400.00	0.1765
1401.00	0.1771
1402.00	0.1777
1403.00	0.1786
1404.00	0.1795
1405.00	0.1802
1406.00	0.1809
1407.00	0.1816
1408.00	0.1824
1409.00	0.1831
1410.00	0.1837
1411.00	0.1844
1412.00	0.1850
1413.00	0.1856
1414.00	0.1864
1415.00	0.1871
1416.00	0.1879
1417.00	0.1886
1418.00	0.1891
1419.00	0.1899
1420.00	0.1905
1421.00	0.1910
1422.00	0.1918
1423.00	0.1925
1424.00	0.1931
1425.00	0.1938
1426.00	0.1948
1427.00	0.1955
1428.00	0.1963
1429.00	0.1969
1430.00	0.1970
1431.00	0.1975
1432.00	0.1982
1433.00	0.1988
1434.00	0.1995
1435.00	0.2007
1436.00	0.2016
1437.00	0.2023
1438.00	0.2033
1439.00	0.2042
1440.00	0.2049
1441.00	0.2056
1442.00	0.2062
1443.00	0.2068
1444.00	0.2075
1445.00	0.2083
1446.00	0.2090
1447.00	0.2097
1448.00	0.2106
1449.00	0.2114
1450.00	0.2123
1451.00	0.2133
1452.00	0.2141
1453.00	0.2147
1454.00	0.2156
1455.00	0.2162
1456.00	0.2168
1457.00	0.2176
1458.00	0.2186
1459.00	0.2193
1460.00	0.2202
1461.00	0.2211
1462.00	0.2219
1463.00	0.2226
1464.00	0.2232
1465.00	0.2239
1466.00	0.2246
1467.00	0.2253
1468.00	0.2260
1469.00	0.2270
1470.00	0.2280
1471.00	0.2292
1472.00	0.2298
1473.00	0.2310
1474.00	0.2321
1475.00	0.2325
1476.00	0.2323
1477.00	0.2333
1478.00	0.2337
1479.00	0.2342
1480.00	0.2353
1481.00	0.2368
1482.00	0.2377
1483.00	0.2386
1484.00	0.2395
1485.00	0.2403
1486.00	0.2406
1487.00	0.2410
1488.00	0.2420
1489.00	0.2427
1490.00	0.2434
1491.00	0.2447
1492.00	0.2459
1493.00	0.2465
1494.00	0.2475
1495.00	0.2484
1496.00	0.2493
1497.00	0.2501
1498.00	0.2508
1499.00	0.2515
1500.00	0.2523
1501.00	0.2531
1502.00	0.2539
1503.00	0.2549
1504.00	0.2558
1505.00	0.2567
1506.00	0.2577
1507.00	0.2587
1508.00	0.2598
1509.00	0.2607
1510.00	0.2616
1511.00	0.2623
1512.00	0.2631
1513.00	0.2638
1514.00	0.2647
1515.00	0.2657
1516.00	0.2665
1517.00	0.2676
1518.00	0.2684
1519.00	0.2693
1520.00	0.2700
1521.00	0.2706
1522.00	0.2712
1523.00	0.2721
1524.00	0.2729
1525.00	0.2738
1526.00	0.2750
1527.00	0.2759
1528.00	0.2768
1529.00	0.2777
1530.00	0.2786
1531.00	0.2794
1532.00	0.2804
1533.00	0.2812
1534.00	0.2821
1535.00	0.2830
1536.00	0.2838
1537.00	0.2847
1538.00	0.2856
1539.00	0.2864
1540.00	0.2873
1541.00	0.2882
1542.00	0.2889
1543.00	0.2899
1544.00	0.2908
1545.00	0.2916
1546.00	0.2927
1547.00	0.2936
1548.00	0.2944
1549.00	0.2953
1550.00	0.2963
1551.00	0.2970
1552.00	0.2981
1553.00	0.2995
1554.00	0.3005
1555.00	0.3012
1556.00	0.3020
1557.00	0.3028
1558.00	0.3031
1559.00	0.3039
1560.00	0.3049
1561.00	0.3057
1562.00	0.3065
1563.00	0.3078
1564.00	0.3085
1565.00	0.3095
1566.00	0.3103
1567.00	0.3112
1568.00	0.3118
1569.00	0.3126
1570.00	0.3135
1571.00	0.3145
1572.00	0.3155
1573.00	0.3164
1574.00	0.3175
1575.00	0.3181
1576.00	0.3189
1577.00	0.3197
1578.00	0.3209
1579.00	0.3218
1580.00	0.3226
1581.00	0.3237
1582.00	0.3247
1583.00	0.3253
1584.00	0.3261
1585.00	0.3273
1586.00	0.3281
1587.00	0.3290
1588.00	0.3299
1589.00	0.3307
1590.00	0.3316
1591.00	0.3324
1592.00	0.3332
1593.00	0.3342
1594.00	0.3352
1595.00	0.3359
1596.00	0.3368
1597.00	0.3378
1598.00	0.3386
1599.00	0.3392
1600.00	0.3402
1601.00	0.3410
1602.00	0.3418
1603.00	0.3428
1604.00	0.3438
1605.00	0.3447
1606.00	0.3456
1607.00	0.3465
1608.00	0.3470
1609.00	0.3476
1610.00	0.3482
1611.00	0.3491
1612.00	0.3498
1613.00	0.3510
1614.00	0.3520
1615.00	0.3529
1616.00	0.3536
1617.00	0.3546
1618.00	0.3553
1619.00	0.3561
1620.00	0.3571
1621.00	0.3578
1622.00	0.3586
1623.00	0.3592
1624.00	0.3604
1625.00	0.3613
1626.00	0.3622
1627.00	0.3629
1628.00	0.3639
1629.00	0.3645
1630.00	0.3649
1631.00	0.3656
1632.00	0.3662
1633.00	0.3670
1634.00	0.3676
1635.00	0.3683
1636.00	0.3692
1637.00	0.3701
1638.00	0.3706
1639.00	0.3712
1640.00	0.3718
1641.00	0.3720
1642.00	0.3726
1643.00	0.3731
1644.00	0.3736
1645.00	0.3740
1646.00	0.3744
1647.00	0.3747
1648.00	0.3751
1649.00	0.3753
1650.00	0.3755
1651.00	0.3760
1652.00	0.3760
1653.00	0.3763
1654.00	0.3766
1655.00	0.3769
1656.00	0.3771
1657.00	0.3775
1658.00	0.3781
1659.00	0.3787
1660.00	0.3791
1661.00	0.3798
1662.00	0.3805
1663.00	0.3810
1664.00	0.3815
1665.00	0.3825
1666.00	0.3831
1667.00	0.3837
1668.00	0.3843
1669.00	0.3850
1670.00	0.3857
1671.00	0.3863
1672.00	0.3870
1673.00	0.3877
1674.00	0.3884
1675.00	0.3892
1676.00	0.3902
1677.00	0.3909
1678.00	0.3914
1679.00	0.3919
1680.00	0.3926
1681.00	0.3932
1682.00	0.3938
1683.00	0.3947
1684.00	0.3954
1685.00	0.3962
1686.00	0.3969
1687.00	0.3976
1688.00	0.3984
1689.00	0.3989
1690.00	0.3995
1691.00	0.3997
1692.00	0.4003
1693.00	0.4007
1694.00	0.4013
1695.00	0.4017
1696.00	0.4025
1697.00	0.4031
1698.00	0.4040
1699.00	0.4049
1700.00	0.4055
1701.00	0.4063
1702.00	0.4070
1703.00	0.4073
1704.00	0.4075
1705.00	0.4080
1706.00	0.4084
1707.00	0.4090
1708.00	0.4097
1709.00	0.4104
1710.00	0.4112
1711.00	0.4117
1712.00	0.4126
1713.00	0.4133
1714.00	0.4142
1715.00	0.4150
1716.00	0.4156
1717.00	0.4158
1718.00	0.4162
1719.00	0.4166
1720.00	0.4171
1721.00	0.4175
1722.00	0.4183
1723.00	0.4191
1724.00	0.4196
1725.00	0.4201
1726.00	0.4209
1727.00	0.4212
1728.00	0.4217
1729.00	0.4224
1730.00	0.4229
1731.00	0.4235
1732.00	0.4241
1733.00	0.4248
1734.00	0.4253
1735.00	0.4258
1736.00	0.4264
1737.00	0.4270
1738.00	0.4273
1739.00	0.4279
1740.00	0.4284
1741.00	0.4289
1742.00	0.4295
1743.00	0.4300
1744.00	0.4304
1745.00	0.4308
1746.00	0.4314
1747.00	0.4319
1748.00	0.4326
1749.00	0.4332
1750.00	0.4338
1751.00	0.4344
1752.00	0.4350
1753.00	0.4355
1754.00	0.4361
1755.00	0.4367
1756.00	0.4372
1757.00	0.4375
1758.00	0.4378
1759.00	0.4379
1760.00	0.4381
1761.00	0.4383
