"20-30mM-1_CB0mM - RawData"
"Wavelength nm."	"Abs."
651.00	0.0749
652.00	0.0735
653.00	0.0721
654.00	0.0705
655.00	0.0689
656.00	0.0674
657.00	0.0665
658.00	0.0654
659.00	0.0646
660.00	0.0639
661.00	0.0634
662.00	0.0625
663.00	0.0619
664.00	0.0608
665.00	0.0600
666.00	0.0597
667.00	0.0591
668.00	0.0585
669.00	0.0580
670.00	0.0582
671.00	0.0577
672.00	0.0576
673.00	0.0573
674.00	0.0570
675.00	0.0558
676.00	0.0553
677.00	0.0546
678.00	0.0539
679.00	0.0534
680.00	0.0532
681.00	0.0528
682.00	0.0525
683.00	0.0524
684.00	0.0522
685.00	0.0518
686.00	0.0513
687.00	0.0509
688.00	0.0503
689.00	0.0500
690.00	0.0494
691.00	0.0496
692.00	0.0495
693.00	0.0494
694.00	0.0491
695.00	0.0493
696.00	0.0487
697.00	0.0482
698.00	0.0477
699.00	0.0476
700.00	0.0473
701.00	0.0471
702.00	0.0471
703.00	0.0475
704.00	0.0474
705.00	0.0468
706.00	0.0468
707.00	0.0467
708.00	0.0467
709.00	0.0463
710.00	0.0466
711.00	0.0468
712.00	0.0468
713.00	0.0460
714.00	0.0461
715.00	0.0466
716.00	0.0471
717.00	0.0466
718.00	0.0462
719.00	0.0462
720.00	0.0455
721.00	0.0444
722.00	0.0445
723.00	0.0446
724.00	0.0438
725.00	0.0435
726.00	0.0423
727.00	0.0420
728.00	0.0416
729.00	0.0420
730.00	0.0418
731.00	0.0424
732.00	0.0421
733.00	0.0422
734.00	0.0421
735.00	0.0419
736.00	0.0416
737.00	0.0415
738.00	0.0414
739.00	0.0414
740.00	0.0413
741.00	0.0412
742.00	0.0410
743.00	0.0407
744.00	0.0404
745.00	0.0403
746.00	0.0402
747.00	0.0400
748.00	0.0405
749.00	0.0402
750.00	0.0402
751.00	0.0403
752.00	0.0406
753.00	0.0398
754.00	0.0400
755.00	0.0401
756.00	0.0400
757.00	0.0397
758.00	0.0402
759.00	0.0401
760.00	0.0401
761.00	0.0397
762.00	0.0397
763.00	0.0395
764.00	0.0394
765.00	0.0393
766.00	0.0394
767.00	0.0394
768.00	0.0394
769.00	0.0397
770.00	0.0393
771.00	0.0389
772.00	0.0388
773.00	0.0386
774.00	0.0383
775.00	0.0385
776.00	0.0391
777.00	0.0390
778.00	0.0388
779.00	0.0385
780.00	0.0384
781.00	0.0377
782.00	0.0373
783.00	0.0371
784.00	0.0370
785.00	0.0372
786.00	0.0374
787.00	0.0372
788.00	0.0368
789.00	0.0363
790.00	0.0359
791.00	0.0352
792.00	0.0346
793.00	0.0341
794.00	0.0337
795.00	0.0329
796.00	0.0321
797.00	0.0310
798.00	0.0299
799.00	0.0287
800.00	0.0279
801.00	0.0270
802.00	0.0266
803.00	0.0261
804.00	0.0252
805.00	0.0242
806.00	0.0235
807.00	0.0228
808.00	0.0224
809.00	0.0221
810.00	0.0217
811.00	0.0214
812.00	0.0209
813.00	0.0204
814.00	0.0200
815.00	0.0198
816.00	0.0196
817.00	0.0194
818.00	0.0192
819.00	0.0190
820.00	0.0188
821.00	0.0187
822.00	0.0188
823.00	0.0188
824.00	0.0186
825.00	0.0193
826.00	0.0192
827.00	0.0192
828.00	0.0196
829.00	0.0198
830.00	0.0195
831.00	0.0197
832.00	0.0197
833.00	0.0197
834.00	0.0195
835.00	0.0193
836.00	0.0191
837.00	0.0190
838.00	0.0189
839.00	0.0189
840.00	0.0189
841.00	0.0192
842.00	0.0191
843.00	0.0191
844.00	0.0192
845.00	0.0191
846.00	0.0189
847.00	0.0192
848.00	0.0194
849.00	0.0193
850.00	0.0193
851.00	0.0194
852.00	0.0190
853.00	0.0187
854.00	0.0187
855.00	0.0188
856.00	0.0187
857.00	0.0186
858.00	0.0186
859.00	0.0185
860.00	0.0184
861.00	0.0182
862.00	0.0182
863.00	0.0181
864.00	0.0181
865.00	0.0180
866.00	0.0180
867.00	0.0179
868.00	0.0177
869.00	0.0176
870.00	0.0176
871.00	0.0175
872.00	0.0174
873.00	0.0174
874.00	0.0174
875.00	0.0174
876.00	0.0175
877.00	0.0175
878.00	0.0173
879.00	0.0170
880.00	0.0169
881.00	0.0167
882.00	0.0167
883.00	0.0168
884.00	0.0169
885.00	0.0171
886.00	0.0170
887.00	0.0170
888.00	0.0169
889.00	0.0168
890.00	0.0166
891.00	0.0168
892.00	0.0165
893.00	0.0164
894.00	0.0164
895.00	0.0165
896.00	0.0162
897.00	0.0163
898.00	0.0163
899.00	0.0163
900.00	0.0161
901.00	0.0158
902.00	0.0159
903.00	0.0162
904.00	0.0161
905.00	0.0163
906.00	0.0165
907.00	0.0165
908.00	0.0161
909.00	0.0161
910.00	0.0159
911.00	0.0159
912.00	0.0158
913.00	0.0157
914.00	0.0154
915.00	0.0155
916.00	0.0155
917.00	0.0156
918.00	0.0157
919.00	0.0160
920.00	0.0160
921.00	0.0159
922.00	0.0157
923.00	0.0156
924.00	0.0153
925.00	0.0153
926.00	0.0153
927.00	0.0154
928.00	0.0154
929.00	0.0155
930.00	0.0152
931.00	0.0150
932.00	0.0149
933.00	0.0148
934.00	0.0148
935.00	0.0149
936.00	0.0149
937.00	0.0151
938.00	0.0152
939.00	0.0152
940.00	0.0151
941.00	0.0151
