"20-30mM-1_Toluene20mM - RawData"
"Wavelength nm."	"Abs."
846.00	0.2408
847.00	0.2420
848.00	0.2430
849.00	0.2439
850.00	0.2448
851.00	0.2456
852.00	0.2462
853.00	0.2468
854.00	0.2473
855.00	0.2476
856.00	0.2478
857.00	0.2480
858.00	0.2481
859.00	0.2483
860.00	0.2486
861.00	0.2488
862.00	0.2490
863.00	0.2492
864.00	0.2494
865.00	0.2494
866.00	0.2495
867.00	0.2496
868.00	0.2496
869.00	0.2496
870.00	0.2496
871.00	0.2495
872.00	0.2493
873.00	0.2491
874.00	0.2487
875.00	0.2484
876.00	0.2478
877.00	0.2471
878.00	0.2461
879.00	0.2451
880.00	0.2439
881.00	0.2428
882.00	0.2416
883.00	0.2404
884.00	0.2391
885.00	0.2378
886.00	0.2364
887.00	0.2347
888.00	0.2331
889.00	0.2316
890.00	0.2298
891.00	0.2281
892.00	0.2267
893.00	0.2251
894.00	0.2235
895.00	0.2218
896.00	0.2202
897.00	0.2185
898.00	0.2170
899.00	0.2156
900.00	0.2142
901.00	0.2126
902.00	0.2112
903.00	0.2097
904.00	0.2084
905.00	0.2071
906.00	0.2058
907.00	0.2046
908.00	0.2032
909.00	0.2017
910.00	0.2004
911.00	0.1989
912.00	0.1972
913.00	0.1963
914.00	0.1953
915.00	0.1942
916.00	0.1931
917.00	0.1922
918.00	0.1907
919.00	0.1892
920.00	0.1879
921.00	0.1868
922.00	0.1855
923.00	0.1842
924.00	0.1829
925.00	0.1817
926.00	0.1806
927.00	0.1796
928.00	0.1786
929.00	0.1776
930.00	0.1765
931.00	0.1753
932.00	0.1742
933.00	0.1731
934.00	0.1720
935.00	0.1711
936.00	0.1701
937.00	0.1692
938.00	0.1683
939.00	0.1673
940.00	0.1663
941.00	0.1654
942.00	0.1644
943.00	0.1633
944.00	0.1623
945.00	0.1614
946.00	0.1603
947.00	0.1593
948.00	0.1585
949.00	0.1576
950.00	0.1566
951.00	0.1558
952.00	0.1550
953.00	0.1539
954.00	0.1529
955.00	0.1522
956.00	0.1514
957.00	0.1504
958.00	0.1495
959.00	0.1486
960.00	0.1478
961.00	0.1468
962.00	0.1461
963.00	0.1454
964.00	0.1447
965.00	0.1436
966.00	0.1428
967.00	0.1419
968.00	0.1408
969.00	0.1401
970.00	0.1393
971.00	0.1386
972.00	0.1379
973.00	0.1371
974.00	0.1360
975.00	0.1351
976.00	0.1341
977.00	0.1332
978.00	0.1326
979.00	0.1319
980.00	0.1313
981.00	0.1305
982.00	0.1297
983.00	0.1289
984.00	0.1282
985.00	0.1275
986.00	0.1271
987.00	0.1261
988.00	0.1254
989.00	0.1245
990.00	0.1236
991.00	0.1226
992.00	0.1219
993.00	0.1210
994.00	0.1202
995.00	0.1195
996.00	0.1189
997.00	0.1182
998.00	0.1176
999.00	0.1169
1000.00	0.1159
1001.00	0.1151
1002.00	0.1143
1003.00	0.1133
1004.00	0.1126
1005.00	0.1120
1006.00	0.1113
1007.00	0.1107
1008.00	0.1101
1009.00	0.1094
1010.00	0.1089
1011.00	0.1080
1012.00	0.1074
1013.00	0.1067
1014.00	0.1061
1015.00	0.1053
1016.00	0.1045
1017.00	0.1038
1018.00	0.1030
1019.00	0.1024
1020.00	0.1019
1021.00	0.1014
1022.00	0.1009
1023.00	0.1004
1024.00	0.0997
1025.00	0.0988
1026.00	0.0982
1027.00	0.0974
1028.00	0.0969
1029.00	0.0962
1030.00	0.0958
1031.00	0.0952
1032.00	0.0948
1033.00	0.0942
1034.00	0.0939
1035.00	0.0933
1036.00	0.0926
1037.00	0.0920
1038.00	0.0913
1039.00	0.0905
1040.00	0.0899
1041.00	0.0896
1042.00	0.0890
1043.00	0.0887
1044.00	0.0882
1045.00	0.0879
1046.00	0.0873
1047.00	0.0866
1048.00	0.0859
1049.00	0.0854
1050.00	0.0845
1051.00	0.0840
1052.00	0.0836
1053.00	0.0832
1054.00	0.0827
1055.00	0.0825
1056.00	0.0821
1057.00	0.0820
1058.00	0.0819
1059.00	0.0813
1060.00	0.0807
1061.00	0.0803
1062.00	0.0797
1063.00	0.0789
1064.00	0.0785
1065.00	0.0782
1066.00	0.0776
1067.00	0.0772
1068.00	0.0771
1069.00	0.0766
1070.00	0.0762
1071.00	0.0757
1072.00	0.0749
1073.00	0.0742
1074.00	0.0740
1075.00	0.0736
1076.00	0.0735
1077.00	0.0733
1078.00	0.0731
1079.00	0.0726
1080.00	0.0721
1081.00	0.0718
1082.00	0.0713
1083.00	0.0709
1084.00	0.0705
1085.00	0.0703
1086.00	0.0699
1087.00	0.0698
1088.00	0.0693
1089.00	0.0692
1090.00	0.0689
1091.00	0.0686
1092.00	0.0684
1093.00	0.0680
1094.00	0.0676
1095.00	0.0672
1096.00	0.0670
1097.00	0.0667
1098.00	0.0668
1099.00	0.0667
1100.00	0.0668
1101.00	0.0664
1102.00	0.0660
1103.00	0.0655
1104.00	0.0650
1105.00	0.0647
1106.00	0.0643
1107.00	0.0641
1108.00	0.0640
1109.00	0.0638
1110.00	0.0636
1111.00	0.0635
1112.00	0.0632
1113.00	0.0629
1114.00	0.0629
1115.00	0.0625
1116.00	0.0622
1117.00	0.0620
1118.00	0.0618
1119.00	0.0615
1120.00	0.0616
1121.00	0.0615
1122.00	0.0615
1123.00	0.0613
1124.00	0.0611
1125.00	0.0610
1126.00	0.0607
1127.00	0.0605
1128.00	0.0602
1129.00	0.0601
1130.00	0.0598
1131.00	0.0598
1132.00	0.0596
1133.00	0.0596
1134.00	0.0595
1135.00	0.0594
1136.00	0.0593
1137.00	0.0590
1138.00	0.0583
1139.00	0.0582
1140.00	0.0582
1141.00	0.0578
1142.00	0.0576
1143.00	0.0581
1144.00	0.0580
1145.00	0.0576
1146.00	0.0578
1147.00	0.0580
1148.00	0.0580
1149.00	0.0580
1150.00	0.0580
1151.00	0.0579
1152.00	0.0577
1153.00	0.0574
1154.00	0.0573
1155.00	0.0572
1156.00	0.0567
1157.00	0.0569
1158.00	0.0570
1159.00	0.0569
1160.00	0.0570
1161.00	0.0573
1162.00	0.0569
1163.00	0.0568
1164.00	0.0567
1165.00	0.0565
1166.00	0.0565
1167.00	0.0565
1168.00	0.0565
1169.00	0.0566
1170.00	0.0569
1171.00	0.0567
1172.00	0.0564
1173.00	0.0564
1174.00	0.0561
1175.00	0.0559
1176.00	0.0560
1177.00	0.0562
1178.00	0.0560
1179.00	0.0561
1180.00	0.0562
1181.00	0.0562
1182.00	0.0562
1183.00	0.0563
1184.00	0.0565
1185.00	0.0563
1186.00	0.0563
1187.00	0.0565
1188.00	0.0564
1189.00	0.0564
1190.00	0.0563
1191.00	0.0562
1192.00	0.0561
1193.00	0.0560
1194.00	0.0563
1195.00	0.0566
1196.00	0.0565
1197.00	0.0565
1198.00	0.0563
1199.00	0.0560
1200.00	0.0558
1201.00	0.0559
1202.00	0.0556
1203.00	0.0560
1204.00	0.0563
1205.00	0.0564
1206.00	0.0564
1207.00	0.0566
1208.00	0.0567
1209.00	0.0563
1210.00	0.0564
1211.00	0.0564
1212.00	0.0565
1213.00	0.0565
1214.00	0.0566
1215.00	0.0565
1216.00	0.0566
1217.00	0.0567
1218.00	0.0567
1219.00	0.0568
1220.00	0.0568
1221.00	0.0568
1222.00	0.0570
1223.00	0.0571
1224.00	0.0572
1225.00	0.0574
1226.00	0.0575
1227.00	0.0574
1228.00	0.0576
1229.00	0.0577
1230.00	0.0576
1231.00	0.0578
1232.00	0.0581
1233.00	0.0571
1234.00	0.0569
1235.00	0.0572
1236.00	0.0570
1237.00	0.0569
1238.00	0.0579
1239.00	0.0581
1240.00	0.0581
1241.00	0.0582
1242.00	0.0581
1243.00	0.0583
1244.00	0.0584
1245.00	0.0585
1246.00	0.0587
1247.00	0.0588
1248.00	0.0589
1249.00	0.0589
1250.00	0.0589
1251.00	0.0589
1252.00	0.0591
1253.00	0.0590
1254.00	0.0591
1255.00	0.0592
1256.00	0.0590
1257.00	0.0592
1258.00	0.0594
1259.00	0.0595
1260.00	0.0599
1261.00	0.0602
1262.00	0.0604
1263.00	0.0605
1264.00	0.0602
1265.00	0.0604
1266.00	0.0605
1267.00	0.0604
1268.00	0.0605
1269.00	0.0608
1270.00	0.0608
1271.00	0.0609
1272.00	0.0613
1273.00	0.0611
1274.00	0.0617
1275.00	0.0618
1276.00	0.0619
1277.00	0.0621
1278.00	0.0624
1279.00	0.0622
1280.00	0.0622
1281.00	0.0624
1282.00	0.0624
1283.00	0.0626
1284.00	0.0628
1285.00	0.0628
1286.00	0.0628
1287.00	0.0629
1288.00	0.0627
1289.00	0.0629
1290.00	0.0632
1291.00	0.0633
1292.00	0.0636
1293.00	0.0638
1294.00	0.0638
1295.00	0.0639
1296.00	0.0640
1297.00	0.0642
1298.00	0.0647
1299.00	0.0649
1300.00	0.0650
1301.00	0.0652
1302.00	0.0652
1303.00	0.0652
1304.00	0.0654
1305.00	0.0656
1306.00	0.0656
1307.00	0.0657
1308.00	0.0657
1309.00	0.0661
1310.00	0.0661
1311.00	0.0663
1312.00	0.0666
1313.00	0.0666
1314.00	0.0665
1315.00	0.0669
1316.00	0.0671
1317.00	0.0671
1318.00	0.0674
1319.00	0.0675
1320.00	0.0674
1321.00	0.0675
1322.00	0.0678
1323.00	0.0682
1324.00	0.0683
1325.00	0.0685
1326.00	0.0687
1327.00	0.0689
1328.00	0.0689
1329.00	0.0690
1330.00	0.0693
1331.00	0.0694
1332.00	0.0695
1333.00	0.0697
1334.00	0.0701
1335.00	0.0701
1336.00	0.0705
1337.00	0.0708
1338.00	0.0706
1339.00	0.0707
1340.00	0.0710
1341.00	0.0713
1342.00	0.0714
1343.00	0.0720
1344.00	0.0723
1345.00	0.0727
1346.00	0.0726
1347.00	0.0730
1348.00	0.0732
1349.00	0.0734
1350.00	0.0733
1351.00	0.0736
1352.00	0.0737
1353.00	0.0740
1354.00	0.0744
1355.00	0.0744
1356.00	0.0749
1357.00	0.0752
1358.00	0.0756
1359.00	0.0757
1360.00	0.0761
1361.00	0.0763
1362.00	0.0764
1363.00	0.0767
1364.00	0.0769
1365.00	0.0774
1366.00	0.0776
1367.00	0.0778
1368.00	0.0780
1369.00	0.0784
1370.00	0.0783
1371.00	0.0788
1372.00	0.0791
1373.00	0.0792
1374.00	0.0797
1375.00	0.0800
1376.00	0.0802
1377.00	0.0805
1378.00	0.0809
1379.00	0.0808
1380.00	0.0812
1381.00	0.0814
1382.00	0.0813
1383.00	0.0819
1384.00	0.0824
1385.00	0.0826
1386.00	0.0831
1387.00	0.0837
1388.00	0.0837
1389.00	0.0841
1390.00	0.0844
1391.00	0.0845
1392.00	0.0849
1393.00	0.0852
1394.00	0.0852
1395.00	0.0854
1396.00	0.0860
1397.00	0.0861
1398.00	0.0865
1399.00	0.0868
1400.00	0.0872
1401.00	0.0874
1402.00	0.0875
1403.00	0.0878
1404.00	0.0882
1405.00	0.0885
1406.00	0.0888
1407.00	0.0892
1408.00	0.0896
1409.00	0.0900
1410.00	0.0902
1411.00	0.0907
1412.00	0.0907
1413.00	0.0908
1414.00	0.0911
1415.00	0.0915
1416.00	0.0912
1417.00	0.0917
1418.00	0.0920
1419.00	0.0924
1420.00	0.0927
1421.00	0.0935
1422.00	0.0941
1423.00	0.0945
1424.00	0.0946
1425.00	0.0948
1426.00	0.0954
1427.00	0.0956
1428.00	0.0957
1429.00	0.0959
1430.00	0.0966
1431.00	0.0965
1432.00	0.0959
1433.00	0.0963
1434.00	0.0969
1435.00	0.0969
1436.00	0.0975
1437.00	0.0988
1438.00	0.0991
1439.00	0.0994
1440.00	0.0996
1441.00	0.0997
1442.00	0.1001
1443.00	0.1003
1444.00	0.1006
1445.00	0.1011
1446.00	0.1013
1447.00	0.1009
1448.00	0.1014
1449.00	0.1018
1450.00	0.1021
1451.00	0.1029
1452.00	0.1036
1453.00	0.1038
1454.00	0.1041
1455.00	0.1043
1456.00	0.1045
1457.00	0.1051
1458.00	0.1055
1459.00	0.1057
1460.00	0.1060
1461.00	0.1064
1462.00	0.1067
1463.00	0.1069
1464.00	0.1074
1465.00	0.1077
1466.00	0.1081
1467.00	0.1082
1468.00	0.1086
1469.00	0.1090
1470.00	0.1096
1471.00	0.1103
1472.00	0.1107
1473.00	0.1112
1474.00	0.1116
1475.00	0.1117
1476.00	0.1118
1477.00	0.1118
1478.00	0.1111
1479.00	0.1115
1480.00	0.1120
1481.00	0.1122
1482.00	0.1128
1483.00	0.1143
1484.00	0.1148
1485.00	0.1151
1486.00	0.1154
1487.00	0.1155
1488.00	0.1158
1489.00	0.1159
1490.00	0.1160
1491.00	0.1166
1492.00	0.1170
1493.00	0.1172
1494.00	0.1178
1495.00	0.1182
1496.00	0.1187
1497.00	0.1193
1498.00	0.1195
1499.00	0.1200
1500.00	0.1204
1501.00	0.1206
1502.00	0.1210
1503.00	0.1214
1504.00	0.1217
1505.00	0.1221
1506.00	0.1226
1507.00	0.1232
1508.00	0.1234
1509.00	0.1239
1510.00	0.1242
1511.00	0.1247
1512.00	0.1248
1513.00	0.1252
1514.00	0.1258
1515.00	0.1263
1516.00	0.1264
1517.00	0.1271
1518.00	0.1276
1519.00	0.1280
1520.00	0.1283
1521.00	0.1288
1522.00	0.1291
1523.00	0.1296
1524.00	0.1297
1525.00	0.1302
1526.00	0.1306
1527.00	0.1308
1528.00	0.1311
1529.00	0.1314
1530.00	0.1319
1531.00	0.1324
1532.00	0.1329
1533.00	0.1332
1534.00	0.1337
1535.00	0.1339
1536.00	0.1343
1537.00	0.1346
1538.00	0.1348
1539.00	0.1352
1540.00	0.1357
1541.00	0.1360
1542.00	0.1366
1543.00	0.1373
1544.00	0.1377
1545.00	0.1380
1546.00	0.1383
1547.00	0.1387
1548.00	0.1388
1549.00	0.1391
1550.00	0.1395
1551.00	0.1399
1552.00	0.1403
1553.00	0.1406
1554.00	0.1411
1555.00	0.1414
1556.00	0.1417
1557.00	0.1420
1558.00	0.1426
1559.00	0.1430
1560.00	0.1435
1561.00	0.1439
1562.00	0.1441
1563.00	0.1447
1564.00	0.1448
1565.00	0.1454
1566.00	0.1460
1567.00	0.1464
1568.00	0.1467
1569.00	0.1472
1570.00	0.1471
1571.00	0.1475
1572.00	0.1480
1573.00	0.1482
1574.00	0.1491
1575.00	0.1496
1576.00	0.1500
1577.00	0.1506
1578.00	0.1513
1579.00	0.1513
1580.00	0.1518
1581.00	0.1523
1582.00	0.1524
1583.00	0.1528
1584.00	0.1532
1585.00	0.1535
1586.00	0.1539
1587.00	0.1545
1588.00	0.1548
1589.00	0.1554
1590.00	0.1559
1591.00	0.1562
1592.00	0.1566
1593.00	0.1569
1594.00	0.1572
1595.00	0.1577
1596.00	0.1584
1597.00	0.1588
1598.00	0.1593
1599.00	0.1596
1600.00	0.1602
1601.00	0.1604
1602.00	0.1606
1603.00	0.1610
1604.00	0.1613
1605.00	0.1616
1606.00	0.1621
1607.00	0.1625
1608.00	0.1630
1609.00	0.1637
1610.00	0.1639
1611.00	0.1643
1612.00	0.1647
1613.00	0.1652
1614.00	0.1656
1615.00	0.1659
1616.00	0.1663
1617.00	0.1668
1618.00	0.1671
1619.00	0.1674
1620.00	0.1679
1621.00	0.1681
1622.00	0.1684
1623.00	0.1687
1624.00	0.1693
1625.00	0.1698
1626.00	0.1704
1627.00	0.1708
1628.00	0.1711
1629.00	0.1715
1630.00	0.1717
1631.00	0.1718
1632.00	0.1714
1633.00	0.1718
1634.00	0.1720
1635.00	0.1722
1636.00	0.1727
1637.00	0.1739
1638.00	0.1740
1639.00	0.1741
1640.00	0.1745
1641.00	0.1746
1642.00	0.1748
1643.00	0.1750
1644.00	0.1754
1645.00	0.1754
1646.00	0.1753
1647.00	0.1752
1648.00	0.1754
1649.00	0.1752
1650.00	0.1752
1651.00	0.1754
1652.00	0.1752
1653.00	0.1750
1654.00	0.1750
1655.00	0.1750
1656.00	0.1749
1657.00	0.1747
1658.00	0.1751
1659.00	0.1752
1660.00	0.1755
1661.00	0.1758
1662.00	0.1764
1663.00	0.1765
1664.00	0.1767
1665.00	0.1768
1666.00	0.1771
1667.00	0.1772
1668.00	0.1774
1669.00	0.1778
1670.00	0.1783
1671.00	0.1785
1672.00	0.1790
1673.00	0.1794
1674.00	0.1798
1675.00	0.1802
1676.00	0.1808
1677.00	0.1811
1678.00	0.1811
1679.00	0.1813
1680.00	0.1815
1681.00	0.1818
1682.00	0.1820
1683.00	0.1826
1684.00	0.1831
1685.00	0.1835
1686.00	0.1838
1687.00	0.1841
1688.00	0.1844
1689.00	0.1845
1690.00	0.1846
1691.00	0.1846
1692.00	0.1848
1693.00	0.1850
1694.00	0.1853
1695.00	0.1856
1696.00	0.1860
1697.00	0.1865
1698.00	0.1870
1699.00	0.1874
1700.00	0.1875
1701.00	0.1878
1702.00	0.1879
1703.00	0.1879
1704.00	0.1881
1705.00	0.1884
1706.00	0.1887
1707.00	0.1890
1708.00	0.1894
1709.00	0.1898
1710.00	0.1903
1711.00	0.1907
1712.00	0.1913
1713.00	0.1916
1714.00	0.1922
1715.00	0.1926
1716.00	0.1929
1717.00	0.1929
1718.00	0.1930
1719.00	0.1931
1720.00	0.1932
1721.00	0.1934
1722.00	0.1938
1723.00	0.1941
1724.00	0.1943
1725.00	0.1944
1726.00	0.1945
1727.00	0.1946
1728.00	0.1951
1729.00	0.1953
1730.00	0.1957
1731.00	0.1961
1732.00	0.1963
1733.00	0.1966
1734.00	0.1968
1735.00	0.1971
1736.00	0.1975
1737.00	0.1980
1738.00	0.1981
1739.00	0.1985
1740.00	0.1988
1741.00	0.1991
1742.00	0.1993
1743.00	0.1997
1744.00	0.2000
1745.00	0.2002
1746.00	0.2004
1747.00	0.2006
1748.00	0.2008
1749.00	0.2010
1750.00	0.2015
1751.00	0.2018
1752.00	0.2022
1753.00	0.2027
1754.00	0.2030
1755.00	0.2033
1756.00	0.2037
1757.00	0.2040
1758.00	0.2040
1759.00	0.2042
1760.00	0.2042
1761.00	0.2043
