"20-30mM-1_CF30mM - RawData"
"Wavelength nm."	"Abs."
1552.00	0.0934
1553.00	0.0935
1554.00	0.0937
1555.00	0.0937
1556.00	0.0940
1557.00	0.0942
1558.00	0.0945
1559.00	0.0948
1560.00	0.0952
1561.00	0.0955
1562.00	0.0957
1563.00	0.0960
1564.00	0.0961
1565.00	0.0963
1566.00	0.0966
1567.00	0.0969
1568.00	0.0971
1569.00	0.0974
1570.00	0.0977
1571.00	0.0980
1572.00	0.0983
1573.00	0.0984
1574.00	0.0980
1575.00	0.0982
1576.00	0.0983
1577.00	0.0982
1578.00	0.0987
1579.00	0.0995
1580.00	0.0997
1581.00	0.1000
1582.00	0.1005
1583.00	0.1007
1584.00	0.1010
1585.00	0.1014
1586.00	0.1015
1587.00	0.1018
1588.00	0.1019
1589.00	0.1022
1590.00	0.1024
1591.00	0.1025
1592.00	0.1029
1593.00	0.1029
1594.00	0.1033
1595.00	0.1035
1596.00	0.1037
1597.00	0.1038
1598.00	0.1042
1599.00	0.1043
1600.00	0.1046
1601.00	0.1052
1602.00	0.1055
1603.00	0.1058
1604.00	0.1059
1605.00	0.1061
1606.00	0.1063
1607.00	0.1065
1608.00	0.1068
1609.00	0.1074
1610.00	0.1075
1611.00	0.1076
1612.00	0.1075
1613.00	0.1077
1614.00	0.1079
1615.00	0.1082
1616.00	0.1084
1617.00	0.1091
1618.00	0.1094
1619.00	0.1095
1620.00	0.1097
1621.00	0.1098
1622.00	0.1099
1623.00	0.1097
1624.00	0.1103
1625.00	0.1108
1626.00	0.1112
1627.00	0.1116
1628.00	0.1120
1629.00	0.1121
1630.00	0.1119
1631.00	0.1122
1632.00	0.1121
1633.00	0.1123
1634.00	0.1122
1635.00	0.1125
1636.00	0.1127
1637.00	0.1130
1638.00	0.1132
1639.00	0.1133
1640.00	0.1134
1641.00	0.1132
1642.00	0.1133
1643.00	0.1133
1644.00	0.1134
1645.00	0.1132
1646.00	0.1132
1647.00	0.1133
1648.00	0.1133
1649.00	0.1130
1650.00	0.1129
1651.00	0.1128
1652.00	0.1125
1653.00	0.1122
1654.00	0.1123
1655.00	0.1122
1656.00	0.1122
1657.00	0.1121
1658.00	0.1121
1659.00	0.1123
1660.00	0.1123
1661.00	0.1125
1662.00	0.1129
1663.00	0.1130
1664.00	0.1130
1665.00	0.1130
1666.00	0.1130
1667.00	0.1132
1668.00	0.1135
1669.00	0.1137
1670.00	0.1141
1671.00	0.1142
1672.00	0.1144
1673.00	0.1146
1674.00	0.1148
1675.00	0.1151
1676.00	0.1156
1677.00	0.1157
1678.00	0.1158
1679.00	0.1157
1680.00	0.1157
1681.00	0.1157
1682.00	0.1158
1683.00	0.1161
1684.00	0.1164
1685.00	0.1165
1686.00	0.1168
1687.00	0.1169
1688.00	0.1169
1689.00	0.1171
1690.00	0.1173
1691.00	0.1172
1692.00	0.1174
1693.00	0.1176
1694.00	0.1178
1695.00	0.1179
1696.00	0.1183
1697.00	0.1186
1698.00	0.1191
1699.00	0.1195
1700.00	0.1196
1701.00	0.1200
1702.00	0.1202
1703.00	0.1201
1704.00	0.1200
1705.00	0.1203
1706.00	0.1204
1707.00	0.1205
1708.00	0.1207
1709.00	0.1211
1710.00	0.1214
1711.00	0.1216
1712.00	0.1220
1713.00	0.1223
1714.00	0.1227
1715.00	0.1230
1716.00	0.1232
1717.00	0.1231
1718.00	0.1231
1719.00	0.1231
1720.00	0.1232
1721.00	0.1231
1722.00	0.1233
1723.00	0.1235
1724.00	0.1235
1725.00	0.1236
1726.00	0.1239
1727.00	0.1241
1728.00	0.1243
1729.00	0.1247
1730.00	0.1250
1731.00	0.1252
1732.00	0.1253
1733.00	0.1257
1734.00	0.1257
1735.00	0.1259
1736.00	0.1262
1737.00	0.1265
1738.00	0.1264
1739.00	0.1266
1740.00	0.1267
1741.00	0.1268
1742.00	0.1269
1743.00	0.1271
1744.00	0.1274
1745.00	0.1276
1746.00	0.1276
1747.00	0.1279
1748.00	0.1280
1749.00	0.1280
1750.00	0.1282
1751.00	0.1284
1752.00	0.1287
1753.00	0.1291
1754.00	0.1294
1755.00	0.1296
1756.00	0.1296
1757.00	0.1297
1758.00	0.1297
